LTKBID,compound_name,SeverityClass,LabelSection,vDILI-Concern,vDILI_Concern_Normalized,Comment,smiles,binary_label
LT00916,Vecuronium bromide,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1.[Br-],0
LT02435,Vemurafenib,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,New,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,1
LT03786,Venetoclax,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,New,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,1
LT00174,Venlafaxine hydrochloride,7,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,1
LT00332,Verapamil hydrochloride,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC.Cl,1
LT03787,Vericiguat,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,0
LT03788,Vibegron,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,O=C(Nc1ccc(CC2CCC(C(O)c3ccccc3)N2)cc1)C1CCc2nccc(=O)n21,0
LT02391,Vilazodone hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,Cl.N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,0
LT01861,Viloxazine hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,CCOc1ccccc1OCC1CNCCO1.Cl,0
LT00177,Vinblastine sulfate,0,No match,vLess-DILI-concern,vLess-DILI-concern,Revised,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1.O=S(=O)(O)O,1
LT01862,Vincristine sulfate,8,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1.O=S(=O)(O)O,1
LT00162,Vitamin A palmitate,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,1
LT02009,Vitamin C,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,O=C1OC(C(O)CO)C(O)=C1O,0
LT01516,Vitamin E,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,0
LT03563,Voclosporin,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,C=CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,0
LT03790,Vorapaxar sulfate,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,CCOC(=O)NC1CCC2C(C1)CC1C(=O)OC(C)C1C2C=Cc1ccc(-c2cccc(F)c2)cn1.O=S(=O)(O)O,0
LT01097,Voriconazole,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,1
LT00462,Vorinostat,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,O=C(CCCCCCC(=O)Nc1ccccc1)NO,0
LT02902,Vortioxetine hydrobromide,0,No match,vLess-DILI-concern,vLess-DILI-concern,New,Br.Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,1
LT03791,Vosoritide,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,CCC(C)C1NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CNC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CC(N)=O)NC(=O)C(C)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)C(CC(N)=O)NC(=O)C2CCCN2C(=O)C(Cc2cnc[nH]2)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(N)=O)NC(=O)CNC(=O)C2CCCN2)CSSCC(C(=O)O)NC(=O)CNC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CO)NC(=O)C(CCSC)NC(=O)C(CO)NC(=O)CNC1=O,0
LT03792,Voxelotor,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,0
LT00647,Warfarin sodium,5,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[Na+],1
LT01867,Xenazoic acid,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CCOC(Nc1ccc(C(=O)O)cc1)C(=O)c1ccc(-c2ccccc2)cc1,1
LT02033,Ximelagatran,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CCOC(=O)CNC(C(=O)N1CCC1C(=O)NCc1ccc(C(N)=NO)cc1)C1CCCCC1,1
LT01869,Zafirlukast,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,1
LT00648,Zaleplon,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,0
LT03600,Zanubrutinib,4,Adverse reactions,vMost-DILI-concern,vMost-DILI-concern,New,C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,1
LT00163,Zidovudine,8,Box warning,vMost-DILI-concern,vMost-DILI-concern,Unchanged,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,1
LT00649,Zileuton,5,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CC(c1cc2ccccc2s1)N(O)C(N)=O,1
LT01874,Zimelidine,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1,1
LT01017,Ziprasidone hydrochloride,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,Cl.O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,1
LT01088,Zoledronic acid,0,No match,vLess-DILI-concern,vLess-DILI-concern,Unchanged,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,1
LT00165,Zonisamide,2,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,NS(=O)(=O)Cc1noc2ccccc12,1
